Vetro Guardian 0.92 mm; n-k Ibridone 15 nov 2010                            
  201
300	1.5768849	7.53490394e-06	0.00198256969	5.45310286e-08
301.32583	1.5768501	6.8861782e-06	0.00197970867	5.43507213e-08
302.66343	1.5767835	6.30319619e-06	0.00197678804	5.42074758e-08
304.01296	1.5766872	5.76467846e-06	0.00197374821	5.32731974e-08
305.37458	1.576563	5.21266156e-06	0.00197058916	5.31617843e-08
306.74849	1.5764124	4.76006562e-06	0.00196743011	5.30887974e-08
308.13477	1.5762373	4.31268427e-06	0.00196421146	5.3370286e-08
309.53362	1.5760393	3.8943449e-06	0.00196093321	5.33026423e-08
310.94526	1.5758198	3.49772745e-06	0.00195753574	5.32569402e-08
312.36985	1.5755804	3.16209457e-06	0.00195419788	5.32376134e-08
313.80752	1.5753222	2.86334171e-06	0.00195086002	5.32351123e-08
315.25852	1.5750467	2.57244642e-06	0.00194740295	5.32438662e-08
316.72297	1.5747551	2.27524879e-06	0.00194394588	5.32528475e-08
318.2011	1.5744485	2.04741536e-06	0.00194054842	5.32926379e-08
319.69309	1.5741282	1.81361554e-06	0.00193709135	5.33345883e-08
321.19915	1.573795	1.66082157e-06	0.00193363428	5.34209903e-08
322.71946	1.5734501	1.44411831e-06	0.00193017721	5.34795959e-08
324.25422	1.5730944	1.22697008e-06	0.00192677975	5.35561071e-08
325.80364	1.5727286	1.09484006e-06	0.00192338228	5.36556968e-08
327.36797	1.5723538	9.67583333e-07	0.00191992521	5.3765973e-08
328.94736	1.5719708	8.926541e-07	0.00191652775	5.39636744e-08
330.54209	1.5715803	7.29203975e-07	0.00191307068	5.39410792e-08
332.15234	1.5711827	6.00790258e-07	0.00190979242	5.41117515e-08
333.77837	1.5707791	5.87725424e-07	0.00190645456	5.43356009e-08
335.42039	1.5703698	4.87743762e-07	0.00190317631	5.4529707e-08
337.07866	1.5699557	3.75874407e-07	0.00189989805	5.47199193e-08
338.75339	1.569537	3.38179376e-07	0.0018966198	5.4946085e-08
340.44485	1.5691146	2.97294633e-07	0.00189346075	5.51297106e-08
342.1533	1.5686888	2.32654457e-07	0.0018901825	5.53080426e-08
343.87896	1.5682598	2.03427732e-07	0.00188708305	5.55033211e-08
345.62212	1.5678285	1.50704963e-07	0.00188392401	5.5691352e-08
347.38306	1.5673951	9.76094938e-08	0.00188082457	5.58888473e-08
349.16201	1.5669599	1.19560099e-07	0.00187778473	5.61193403e-08
350.95928	1.5665233	9.5263033e-08	0.00187474489	5.63407525e-08
352.77517	1.5660857	6.49186731e-08	0.00187176466	5.65554998e-08
354.60994	1.5656474	3.48073925e-08	0.00186872482	5.6779097e-08
356.46387	1.5652086	2.63754316e-08	0.0018658042	5.70250833e-08
358.3373	1.5647696	4.07099314e-08	0.00186294317	5.72763525e-08
360.23054	1.5643307	5.93059291e-09	0.00186008215	5.7514697e-08
362.1439	1.5638921	-1.45066661e-08	0.00185722113	5.77575605e-08
364.07766	1.563454	-1.90983638e-08	0.00185447931	5.80046517e-08
366.0322	1.5630167	-1.29835174e-08	0.0018517375	5.82772088e-08
368.00786	1.5625802	-8.65051408e-09	0.00184899569	5.85554503e-08
370.00493	1.5621449	-5.54042003e-08	0.00184637308	5.88149263e-08
372.0238	1.5617108	-1.64520326e-08	0.00184369087	5.91073643e-08
374.06484	1.5612781	-3.53215874e-08	0.00184106827	5.93875207e-08
376.12839	1.560847	-1.11854774e-08	0.00183850527	6.12441653e-08
378.21482	1.5604175	6.061574e-08	0.00183594227	6.17583424e-08
380.32454	1.5599899	1.53276911e-08	0.00183337927	6.20276097e-08
382.45793	1.5595641	-7.36173433e-09	0.00183093548	6.2322826e-08
384.61538	1.5591403	-3.04939931e-08	0.00182849169	6.261903e-08
386.79731	1.5587186	-3.03024592e-08	0.0018261075	6.28003605e-08
389.00415	1.5582992	-4.17016501e-08	0.00182366371	6.31013535e-08
391.2363	1.5578818	-5.69142422e-08	0.00182139874	6.34208916e-08
393.49424	1.5574669	-5.37879039e-08	0.00181907415	6.37549391e-08
395.77837	1.5570543	-5.99063341e-08	0.00181680918	6.40996163e-08
398.08916	1.5566441	-7.20757001e-08	0.0018145442	6.44335145e-08
400.42712	1.5562365	-6.70152929e-08	0.00181233883	6.4727061e-08
402.7927	1.5558313	-6.35775166e-08	0.00181013346	6.5076037e-08
405.18638	1.5554287	-5.31744746e-08	0.00180798769	6.54224905e-08
407.60869	1.5550288	-5.79594612e-08	0.00180584192	6.57818617e-08
410.06016	1.5546315	-4.77694648e-08	0.00180369616	6.6146491e-08
412.54126	1.5542368	-5.14145277e-08	0.0018016696	6.64919568e-08
415.05259	1.5538448	-5.32938245e-08	0.00179958344	6.68752449e-08
417.59468	1.5534555	-5.09465643e-08	0.00179761648	6.72624054e-08
420.16807	1.5530689	-6.20403924e-08	0.00179564953	6.76603307e-08
422.77339	1.552685	-6.40236664e-08	0.00179362297	6.80065426e-08
