n calcolato da #1,fit di n ELECTRO QUARTZ 28/1/93
  501
185.469	1.5236	0	0	0
185.821	1.523	0	0	0
186.175	1.5223	0	0	0
186.529	1.5217	0	0	0
186.885	1.521	0	0	0
187.243	1.5204	0	0	0
187.601	1.5198	0	0	0
187.962	1.5191	0	0	0
188.323	1.5185	0	0	0
188.686	1.5179	0	0	0
189.05	1.5173	0	0	0
189.416	1.5166	0	0	0
189.783	1.516	0	0	0
190.151	1.5154	0	0	0
190.521	1.5148	0	0	0
190.893	1.5142	0	0	0
191.266	1.5136	0	0	0
191.64	1.513	0	0	0
192.016	1.5124	0	0	0
192.393	1.5118	0	0	0
192.772	1.5112	0	0	0
193.152	1.5106	0	0	0
193.534	1.51	0	0	0
193.917	1.5094	0	0	0
194.302	1.5089	0	0	0
194.688	1.5083	0	0	0
195.076	1.5077	0	0	0
195.465	1.5071	0	0	0
195.856	1.5066	0	0	0
196.249	1.506	0	0	0
196.643	1.5054	0	0	0
197.039	1.5049	0	0	0
197.436	1.5043	0	0	0
197.835	1.5037	0	0	0
198.235	1.5032	0	0	0
198.637	1.5026	0	0	0
199.041	1.5021	0	0	0
199.446	1.5015	0	0	0
199.854	1.501	0	0	0
200.262	1.5004	0	0	0
200.673	1.4999	0	0	0
201.085	1.4994	0	0	0
201.498	1.4988	0	0	0
201.914	1.4983	0	0	0
202.331	1.4978	0	0	0
202.75	1.4972	0	0	0
203.171	1.4967	0	0	0
203.593	1.4962	0	0	0
204.017	1.4957	0	0	0
204.443	1.4951	0	0	0
204.871	1.4946	0	0	0
205.301	1.4941	0	0	0
205.732	1.4936	0	0	0
206.165	1.4931	0	0	0
206.6	1.4926	0	0	0
207.037	1.4921	0	0	0
207.475	1.4916	0	0	0
207.916	1.4911	0	0	0
208.358	1.4906	0	0	0
208.803	1.4901	0	0	0
209.249	1.4896	0	0	0
209.697	1.4891	0	0	0
210.147	1.4886	0	0	0
210.599	1.4881	0	0	0
211.053	1.4876	0	0	0
211.509	1.4871	0	0	0
211.966	1.4867	0	0	0
212.426	1.4862	0	0	0
212.888	1.4857	0	0	0
213.352	1.4852	0	0	0
213.818	1.4848	0	0	0
214.286	1.4843	0	0	0
214.756	1.4838	0	0	0
215.228	1.4834	0	0	0
215.702	1.4829	0	0	0
216.178	1.4824	0	0	0
216.656	1.482	0	0	0
217.137	1.4815	0	0	0
217.619	1.4811	0	0	0
218.104	1.4806	0	0	0
218.591	1.4802	0	0	0
219.08	1.4797	0	0	0
219.571	1.4793	0	0	0
220.064	1.4788	0	0	0
220.56	1.4784	0	0	0
221.058	1.4779	0	0	0
221.558	1.4775	0	0	0
222.061	1.477	0	0	0
222.565	1.4766	0	0	0
223.072	1.4762	0	0	0
223.582	1.4757	0	0	0
224.093	1.4753	0	0	0
224.607	1.4749	0	0	0
225.124	1.4745	0	0	0
225.642	1.474	0	0	0
226.164	1.4736	0	0	0
226.687	1.4732	0	0	0
227.213	1.4728	0	0	0
227.742	1.4724	0	0	0
228.272	1.4719	0	0	0
228.806	1.4715	0	0	0
229.342	1.4711	0	0	0
229.88	1.4707	0	0	0
230.421	1.4703	0	0	0
230.964	1.4699	0	0	0
231.511	1.4695	0	0	0
232.059	1.4691	0	0	0
232.61	1.4687	0	0	0
233.164	1.4683	0	0	0
233.721	1.4679	0	0	0
234.28	1.4675	0	0	0
234.842	1.4671	0	0	0
235.406	1.4667	0	0	0
235.974	1.4663	0	0	0
236.544	1.4659	0	0	0
237.116	1.4655	0	0	0
237.692	1.4651	0	0	0
238.27	1.4648	0	0	0
238.851	1.4644	0	0	0
239.436	1.464	0	0	0
240.022	1.4636	0	0	0
240.612	1.4632	0	0	0
241.205	1.4629	0	0	0
241.8	1.4625	0	0	0
242.399	1.4621	0	0	0
243.001	1.4618	0	0	0
243.605	1.4614	0	0	0
244.213	1.461	0	0	0
244.823	1.4607	0	0	0
245.437	1.4603	0	0	0
246.053	1.4599	0	0	0
246.673	1.4596	0	0	0
247.296	1.4592	0	0	0
247.922	1.4588	0	0	0
248.552	1.4585	0	0	0
249.184	1.4581	0	0	0
249.82	1.4578	0	0	0
250.459	1.4574	0	0	0
251.101	1.4571	0	0	0
251.747	1.4567	0	0	0
252.395	1.4564	0	0	0
253.048	1.456	0	0	0
253.703	1.4557	0	0	0
254.362	1.4554	0	0	0
255.025	1.455	0	0	0
255.691	1.4547	0	0	0
256.36	1.4543	0	0	0
257.033	1.454	0	0	0
257.709	1.4537	0	0	0
258.389	1.4533	0	0	0
259.073	1.453	0	0	0
259.76	1.4527	0	0	0
260.451	1.4523	0	0	0
261.146	1.452	0	0	0
261.844	1.4517	0	0	0
262.546	1.4514	0	0	0
263.252	1.451	0	0	0
263.961	1.4507	0	0	0
264.675	1.4504	0	0	0
265.392	1.4501	0	0	0
266.113	1.4497	0	0	0
266.839	1.4494	0	0	0
267.568	1.4491	0	0	0
268.301	1.4488	0	0	0
269.038	1.4485	0	0	0
269.779	1.4482	0	0	0
270.524	1.4479	0	0	0
271.274	1.4476	0	0	0
272.027	1.4473	0	0	0
272.785	1.4469	0	0	0
273.547	1.4466	0	0	0
274.313	1.4463	0	0	0
275.084	1.446	0	0	0
275.859	1.4457	0	0	0
276.638	1.4454	0	0	0
277.422	1.4451	0	0	0
278.21	1.4448	0	0	0
279.003	1.4445	0	0	0
279.8	1.4443	0	0	0
280.602	1.444	0	0	0
281.408	1.4437	0	0	0
282.219	1.4434	0	0	0
283.035	1.4431	0	0	0
283.855	1.4428	0	0	0
284.681	1.4425	0	0	0
285.511	1.4422	0	0	0
286.346	1.442	0	0	0
287.185	1.4417	0	0	0
288.03	1.4414	0	0	0
288.88	1.4411	0	0	0
289.734	1.4408	0	0	0
290.594	1.4406	0	0	0
291.459	1.4403	0	0	0
292.329	1.44	0	0	0
293.205	1.4397	0	0	0
294.085	1.4395	0	0	0
294.971	1.4392	0	0	0
295.862	1.4389	0	0	0
296.759	1.4386	0	0	0
297.661	1.4384	0	0	0
298.568	1.4381	0	0	0
299.482	1.4378	0	0	0
300.4	1.4376	0	0	0
301.325	1.4373	0	0	0
302.255	1.4371	0	0	0
303.191	1.4368	0	0	0
304.132	1.4365	0	0	0
305.08	1.4363	0	0	0
306.033	1.436	0	0	0
306.993	1.4358	0	0	0
307.958	1.4355	0	0	0
308.93	1.4353	0	0	0
309.907	1.435	0	0	0
310.891	1.4348	0	0	0
311.881	1.4345	0	0	0
312.878	1.4343	0	0	0
313.881	1.434	0	0	0
314.89	1.4338	0	0	0
315.906	1.4335	0	0	0
316.928	1.4333	0	0	0
317.957	1.433	0	0	0
318.993	1.4328	0	0	0
320.036	1.4325	0	0	0
321.085	1.4323	0	0	0
322.141	1.4321	0	0	0
323.205	1.4318	0	0	0
324.275	1.4316	0	0	0
325.352	1.4314	0	0	0
326.437	1.4311	0	0	0
327.529	1.4309	0	0	0
328.628	1.4307	0	0	0
329.734	1.4304	0	0	0
330.848	1.4302	0	0	0
331.97	1.43	0	0	0
333.099	1.4297	0	0	0
334.236	1.4295	0	0	0
335.381	1.4293	0	0	0
336.534	1.4291	0	0	0
337.694	1.4288	0	0	0
338.863	1.4286	0	0	0
340.039	1.4284	0	0	0
341.224	1.4282	0	0	0
342.418	1.4279	0	0	0
343.619	1.4277	0	0	0
344.829	1.4275	0	0	0
346.048	1.4273	0	0	0
347.275	1.4271	0	0	0
348.511	1.4269	0	0	0
349.756	1.4266	0	0	0
351.009	1.4264	0	0	0
352.272	1.4262	0	0	0
353.544	1.426	0	0	0
354.825	1.4258	0	0	0
356.115	1.4256	0	0	0
357.415	1.4254	0	0	0
358.724	1.4252	0	0	0
360.043	1.425	0	0	0
361.372	1.4248	0	0	0
362.711	1.4246	0	0	0
364.059	1.4244	0	0	0
365.418	1.4242	0	0	0
366.786	1.424	0	0	0
368.165	1.4238	0	0	0
369.555	1.4236	0	0	0
370.955	1.4234	0	0	0
372.365	1.4232	0	0	0
373.787	1.423	0	0	0
375.219	1.4228	0	0	0
376.662	1.4226	0	0	0
