n calcolato da #1,fit di n ELECTRO QUARTZ 28/1/93
  501
185.469	1.5736	0	0	0
185.821	1.573	0	0	0
186.175	1.5723	0	0	0
186.529	1.5717	0	0	0
186.885	1.571	0	0	0
187.243	1.5704	0	0	0
187.601	1.5698	0	0	0
187.962	1.5691	0	0	0
188.323	1.5685	0	0	0
188.686	1.5679	0	0	0
189.05	1.5673	0	0	0
189.416	1.5666	0	0	0
189.783	1.566	0	0	0
190.151	1.5654	0	0	0
190.521	1.5648	0	0	0
190.893	1.5642	0	0	0
191.266	1.5636	0	0	0
191.64	1.563	0	0	0
192.016	1.5624	0	0	0
192.393	1.5618	0	0	0
192.772	1.5612	0	0	0
193.152	1.5606	0	0	0
193.534	1.56	0	0	0
193.917	1.5594	0	0	0
194.302	1.5589	0	0	0
194.688	1.5583	0	0	0
195.076	1.5577	0	0	0
195.465	1.5571	0	0	0
195.856	1.5566	0	0	0
196.249	1.556	0	0	0
196.643	1.5554	0	0	0
197.039	1.5549	0	0	0
197.436	1.5543	0	0	0
197.835	1.5537	0	0	0
198.235	1.5532	0	0	0
198.637	1.5526	0	0	0
199.041	1.5521	0	0	0
199.446	1.5515	0	0	0
199.854	1.551	0	0	0
200.262	1.5504	0	0	0
200.673	1.5499	0	0	0
201.085	1.5494	0	0	0
201.498	1.5488	0	0	0
201.914	1.5483	0	0	0
202.331	1.5478	0	0	0
202.75	1.5472	0	0	0
203.171	1.5467	0	0	0
203.593	1.5462	0	0	0
204.017	1.5457	0	0	0
204.443	1.5451	0	0	0
204.871	1.5446	0	0	0
205.301	1.5441	0	0	0
205.732	1.5436	0	0	0
206.165	1.5431	0	0	0
206.6	1.5426	0	0	0
207.037	1.5421	0	0	0
207.475	1.5416	0	0	0
207.916	1.5411	0	0	0
208.358	1.5406	0	0	0
208.803	1.5401	0	0	0
209.249	1.5396	0	0	0
209.697	1.5391	0	0	0
210.147	1.5386	0	0	0
210.599	1.5381	0	0	0
211.053	1.5376	0	0	0
211.509	1.5371	0	0	0
211.966	1.5367	0	0	0
212.426	1.5362	0	0	0
212.888	1.5357	0	0	0
213.352	1.5352	0	0	0
213.818	1.5348	0	0	0
214.286	1.5343	0	0	0
214.756	1.5338	0	0	0
215.228	1.5334	0	0	0
215.702	1.5329	0	0	0
216.178	1.5324	0	0	0
216.656	1.532	0	0	0
217.137	1.5315	0	0	0
217.619	1.5311	0	0	0
218.104	1.5306	0	0	0
218.591	1.5302	0	0	0
219.08	1.5297	0	0	0
219.571	1.5293	0	0	0
220.064	1.5288	0	0	0
220.56	1.5284	0	0	0
221.058	1.5279	0	0	0
221.558	1.5275	0	0	0
222.061	1.527	0	0	0
222.565	1.5266	0	0	0
223.072	1.5262	0	0	0
223.582	1.5257	0	0	0
224.093	1.5253	0	0	0
224.607	1.5249	0	0	0
225.124	1.5245	0	0	0
225.642	1.524	0	0	0
226.164	1.5236	0	0	0
226.687	1.5232	0	0	0
227.213	1.5228	0	0	0
227.742	1.5224	0	0	0
228.272	1.5219	0	0	0
228.806	1.5215	0	0	0
229.342	1.5211	0	0	0
229.88	1.5207	0	0	0
230.421	1.5203	0	0	0
230.964	1.5199	0	0	0
231.511	1.5195	0	0	0
232.059	1.5191	0	0	0
232.61	1.5187	0	0	0
233.164	1.5183	0	0	0
233.721	1.5179	0	0	0
234.28	1.5175	0	0	0
234.842	1.5171	0	0	0
235.406	1.5167	0	0	0
235.974	1.5163	0	0	0
236.544	1.5159	0	0	0
237.116	1.5155	0	0	0
237.692	1.5151	0	0	0
238.27	1.5148	0	0	0
238.851	1.5144	0	0	0
239.436	1.514	0	0	0
240.022	1.5136	0	0	0
240.612	1.5132	0	0	0
